report_month,project_id,anomaly_type,value,previous_value,severity,source_file,source_page,notes
2026-02,619075,DECREASE_EXPENDITURE,0.22,0.26,REVIEW,FlashReport_February_2026.pdf,146,Source value retained unchanged; decrease is not treated as an error.
2026-07,619076,DECREASE_EXPENDITURE,1024.51,1024.75,REVIEW,FlashReport_July_2026-1.pdf,92,Source value retained unchanged; decrease is not treated as an error.
2026-05,619094,DECREASE_PHYSICAL_PROGRESS,77.57,82.56,REVIEW,FlashReport_May2026.pdf,146,Source value retained unchanged; decrease is not treated as an error.
2026-05,619103,DECREASE_EXPENDITURE,105.97,107.31,REVIEW,FlashReport_May2026.pdf,106,Source value retained unchanged; decrease is not treated as an error.
2026-05,619109,DECREASE_EXPENDITURE,641.61,645.61,REVIEW,FlashReport_May2026.pdf,140,Source value retained unchanged; decrease is not treated as an error.
2026-06,619113,DISAPPEAR_REAPPEAR,2026-02;2026-03;2026-04;2026-05,,REVIEW,FlashReport_June_2026.pdf,144,Missing between observed months; not interpreted as completion.
2026-05,619129,DECREASE_EXPENDITURE,560.86,575.41,REVIEW,FlashReport_May2026.pdf,146,Source value retained unchanged; decrease is not treated as an error.
2026-07,619138,DECREASE_ORIGINAL_COST,294.62,309.9,REVIEW,FlashReport_July_2026-1.pdf,112,Source value retained unchanged; decrease is not treated as an error.
2026-04,619152,DECREASE_EXPENDITURE,843.24,867.69,REVIEW,FlashReport_April2026.pdf,105,Source value retained unchanged; decrease is not treated as an error.
2026-06,619154,DECREASE_PHYSICAL_PROGRESS,83.0,84.5,REVIEW,FlashReport_June_2026.pdf,134,Source value retained unchanged; decrease is not treated as an error.
2026-04,619161,DECREASE_EXPENDITURE,133.77,133.95,REVIEW,FlashReport_April2026.pdf,146,Source value retained unchanged; decrease is not treated as an error.
2026-06,619165,DECREASE_EXPENDITURE,8.3,8.31,REVIEW,FlashReport_June_2026.pdf,147,Source value retained unchanged; decrease is not treated as an error.
2026-04,619167,DECREASE_EXPENDITURE,587.68,592.3,REVIEW,FlashReport_April2026.pdf,106,Source value retained unchanged; decrease is not treated as an error.
2026-06,619197,DECREASE_PHYSICAL_PROGRESS,97.21,97.6,REVIEW,FlashReport_June_2026.pdf,110,Source value retained unchanged; decrease is not treated as an error.
2026-03,619199,DECREASE_EXPENDITURE,240.02,608.68,REVIEW,FlashReport_March_2026.pdf,128,Source value retained unchanged; decrease is not treated as an error.
2026-05,619220,DECREASE_EXPENDITURE,872.45,890.55,REVIEW,FlashReport_May2026.pdf,118,Source value retained unchanged; decrease is not treated as an error.
2026-06,619326,DECREASE_EXPENDITURE,0.0,0.01,REVIEW,FlashReport_June_2026.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2025-09,701126,DECREASE_EXPENDITURE,696.39,1348.78,REVIEW,FlashReport_September_2025.pdf,42,Source value retained unchanged; decrease is not treated as an error.
2025-12,701127,DECREASE_PHYSICAL_PROGRESS,93.0,98.0,REVIEW,FlashReport_December_2025.pdf,50,Source value retained unchanged; decrease is not treated as an error.
2025-10,701167,DECREASE_EXPENDITURE,1321.7,1565.25,REVIEW,FlashReport_October_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-11,701167,DECREASE_PHYSICAL_PROGRESS,2.0,68.0,REVIEW,FlashReport_November_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-10,701171,DECREASE_EXPENDITURE,806.8,821.99,REVIEW,FlashReport_October_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2026-05,701263,DISAPPEAR_REAPPEAR,2025-12;2026-01,,REVIEW,FlashReport_May2026.pdf,71,Missing between observed months; not interpreted as completion.
2026-05,701289,DECREASE_EXPENDITURE,27014.44,27035.45,REVIEW,FlashReport_May2026.pdf,73,Source value retained unchanged; decrease is not treated as an error.
2026-07,701289,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_July_2026-1.pdf,73,Missing between observed months; not interpreted as completion.
2026-07,701324,DECREASE_EXPENDITURE,13089.84,74990.3,REVIEW,FlashReport_July_2026-1.pdf,72,Source value retained unchanged; decrease is not treated as an error.
2026-07,701324,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_July_2026-1.pdf,72,Missing between observed months; not interpreted as completion.
2026-07,701329,DECREASE_EXPENDITURE,13901.13,75182.67,REVIEW,FlashReport_July_2026-1.pdf,73,Source value retained unchanged; decrease is not treated as an error.
2026-07,701329,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_July_2026-1.pdf,73,Missing between observed months; not interpreted as completion.
2026-07,701330,DECREASE_EXPENDITURE,6360.86,6362.31,REVIEW,FlashReport_July_2026-1.pdf,75,Source value retained unchanged; decrease is not treated as an error.
2026-04,701383,DECREASE_EXPENDITURE,1557.82,1634.21,REVIEW,FlashReport_April2026.pdf,161,Source value retained unchanged; decrease is not treated as an error.
2025-08,701398,DECREASE_PHYSICAL_PROGRESS,72.0,72.59,REVIEW,FlashReport_August_2025.pdf,65,Source value retained unchanged; decrease is not treated as an error.
2026-07,701405,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_July_2026-1.pdf,152,Missing between observed months; not interpreted as completion.
2026-01,701410,DECREASE_EXPENDITURE,2148.33,3012.69,REVIEW,FlashReport_January_2026.pdf,133,Source value retained unchanged; decrease is not treated as an error.
2026-07,701415,DECREASE_REVISED_COST,55548.87,55548.9,REVIEW,FlashReport_July_2026-1.pdf,151,Source value retained unchanged; decrease is not treated as an error.
2025-09,701565,DECREASE_EXPENDITURE,3488.6,3510.72,REVIEW,FlashReport_September_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2026-07,701593,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_July_2026-1.pdf,150,Missing between observed months; not interpreted as completion.
2026-05,701597,DECREASE_EXPENDITURE,237.98,332.43,REVIEW,FlashReport_May2026.pdf,160,Source value retained unchanged; decrease is not treated as an error.
2026-05,701597,DECREASE_REVISED_COST,276.62,1255.49,REVIEW,FlashReport_May2026.pdf,160,Source value retained unchanged; decrease is not treated as an error.
2026-05,701598,DECREASE_EXPENDITURE,167.23,232.79,REVIEW,FlashReport_May2026.pdf,159,Source value retained unchanged; decrease is not treated as an error.
2026-05,701598,DECREASE_REVISED_COST,180.46,971.96,REVIEW,FlashReport_May2026.pdf,159,Source value retained unchanged; decrease is not treated as an error.
2026-05,701599,DECREASE_EXPENDITURE,480.91,701.66,REVIEW,FlashReport_May2026.pdf,159,Source value retained unchanged; decrease is not treated as an error.
2026-05,701599,DECREASE_REVISED_COST,604.6,1577.57,REVIEW,FlashReport_May2026.pdf,159,Source value retained unchanged; decrease is not treated as an error.
2025-08,701602,DECREASE_EXPENDITURE,284.04,1101.39,REVIEW,FlashReport_August_2025.pdf,64,Source value retained unchanged; decrease is not treated as an error.
2026-05,701602,DECREASE_EXPENDITURE,1100.41,1457.51,REVIEW,FlashReport_May2026.pdf,160,Source value retained unchanged; decrease is not treated as an error.
2025-09,701602,DECREASE_PHYSICAL_PROGRESS,80.0,89.0,REVIEW,FlashReport_September_2025.pdf,69,Source value retained unchanged; decrease is not treated as an error.
2026-05,701602,DECREASE_PHYSICAL_PROGRESS,81.2,83.0,REVIEW,FlashReport_May2026.pdf,160,Source value retained unchanged; decrease is not treated as an error.
2025-08,701602,DECREASE_ORIGINAL_COST,1255.49,3685.0,REVIEW,FlashReport_August_2025.pdf,64,Source value retained unchanged; decrease is not treated as an error.
2025-08,701602,DECREASE_REVISED_COST,1255.49,3685.0,REVIEW,FlashReport_August_2025.pdf,64,Source value retained unchanged; decrease is not treated as an error.
2026-05,701602,DECREASE_REVISED_COST,1448.61,3685.0,REVIEW,FlashReport_May2026.pdf,160,Source value retained unchanged; decrease is not treated as an error.
2025-08,701657,DECREASE_EXPENDITURE,88.25,95.0,REVIEW,FlashReport_August_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-07,702627,DECREASE_REVISED_COST,13365.77,13365.8,REVIEW,FlashReport_July_2026-1.pdf,67,Source value retained unchanged; decrease is not treated as an error.
2025-11,702628,DECREASE_EXPENDITURE,9084.56,9093.83,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2026-07,702628,DECREASE_REVISED_COST,11076.48,11076.5,REVIEW,FlashReport_July_2026-1.pdf,68,Source value retained unchanged; decrease is not treated as an error.
2025-11,702629,DECREASE_EXPENDITURE,6059.58,6067.88,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2026-06,702629,DECREASE_EXPENDITURE,6081.28,6102.28,REVIEW,FlashReport_June_2026.pdf,72,Source value retained unchanged; decrease is not treated as an error.
2026-07,702632,DECREASE_REVISED_COST,24948.65,24948.7,REVIEW,FlashReport_July_2026-1.pdf,67,Source value retained unchanged; decrease is not treated as an error.
2026-07,702637,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_July_2026-1.pdf,68,Missing between observed months; not interpreted as completion.
2025-08,702639,DECREASE_PHYSICAL_PROGRESS,99.0,99.34,REVIEW,FlashReport_August_2025.pdf,46,Source value retained unchanged; decrease is not treated as an error.
2026-04,702665,DECREASE_EXPENDITURE,10276.44,10341.33,REVIEW,FlashReport_April2026.pdf,68,Source value retained unchanged; decrease is not treated as an error.
2025-08,702668,DECREASE_EXPENDITURE,26410.15,47162.73,REVIEW,FlashReport_August_2025.pdf,46,Source value retained unchanged; decrease is not treated as an error.
2026-07,702668,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_July_2026-1.pdf,68,Missing between observed months; not interpreted as completion.
2025-11,702674,DECREASE_EXPENDITURE,88.86,799.74,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702699,DECREASE_EXPENDITURE,60.5,602.5,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702734,DECREASE_EXPENDITURE,218.89,2005.13,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702735,DECREASE_EXPENDITURE,168.14,1430.38,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702741,DECREASE_EXPENDITURE,129.16,1057.8,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702742,DECREASE_EXPENDITURE,87.5,787.5,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702746,DECREASE_EXPENDITURE,186.5,1410.0,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702760,DECREASE_EXPENDITURE,85.71,721.71,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2026-03,702760,DECREASE_EXPENDITURE,79.5,85.71,REVIEW,FlashReport_March_2026.pdf,68,Source value retained unchanged; decrease is not treated as an error.
2025-11,702764,DECREASE_EXPENDITURE,93.18,923.02,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702793,DECREASE_EXPENDITURE,252.5,2271.0,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702798,DECREASE_EXPENDITURE,322.31,2930.96,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702808,DECREASE_EXPENDITURE,191.79,1469.73,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702810,DECREASE_EXPENDITURE,357.68,3175.93,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702833,DECREASE_EXPENDITURE,130.6,1055.02,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702840,DECREASE_EXPENDITURE,186.13,1765.97,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702842,DECREASE_EXPENDITURE,266.11,2409.09,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702851,DECREASE_EXPENDITURE,184.98,1901.3,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702854,DECREASE_EXPENDITURE,155.01,1442.29,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,702948,DECREASE_EXPENDITURE,205.84,1911.66,REVIEW,FlashReport_November_2025.pdf,53,Source value retained unchanged; decrease is not treated as an error.
2025-11,702949,DECREASE_EXPENDITURE,485.91,4045.35,REVIEW,FlashReport_November_2025.pdf,53,Source value retained unchanged; decrease is not treated as an error.
2025-09,702949,DECREASE_PHYSICAL_PROGRESS,91.0,100.0,REVIEW,FlashReport_September_2025.pdf,53,Source value retained unchanged; decrease is not treated as an error.
2025-11,703021,DECREASE_EXPENDITURE,161.02,1390.73,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2025-11,703057,DECREASE_EXPENDITURE,213.64,1416.38,REVIEW,FlashReport_November_2025.pdf,52,Source value retained unchanged; decrease is not treated as an error.
2026-06,703057,DECREASE_EXPENDITURE,213.64,218.85,REVIEW,FlashReport_June_2026.pdf,73,Source value retained unchanged; decrease is not treated as an error.
2025-08,703585,DECREASE_PHYSICAL_PROGRESS,52.0,59.0,REVIEW,FlashReport_August_2025.pdf,57,Source value retained unchanged; decrease is not treated as an error.
2026-07,703586,DECREASE_EXPENDITURE,700.64,713.85,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2025-09,703586,DECREASE_PHYSICAL_PROGRESS,86.0,97.0,REVIEW,FlashReport_September_2025.pdf,66,Source value retained unchanged; decrease is not treated as an error.
2026-07,703586,DECREASE_PHYSICAL_PROGRESS,85.0,88.3,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2025-09,703586,DECREASE_ORIGINAL_COST,498.7,499.0,REVIEW,FlashReport_September_2025.pdf,66,Source value retained unchanged; decrease is not treated as an error.
2026-05,704495,DECREASE_EXPENDITURE,92.37,152.96,REVIEW,FlashReport_May2026.pdf,160,Source value retained unchanged; decrease is not treated as an error.
2026-04,705253,DECREASE_REVISED_COST,560.72,563.0,REVIEW,FlashReport_April2026.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-02,705356,DECREASE_EXPENDITURE,5107.68,5211.1,REVIEW,FlashReport_February_2026.pdf,94,Source value retained unchanged; decrease is not treated as an error.
2026-07,705356,DECREASE_EXPENDITURE,5054.69,5233.2,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-05,705356,DECREASE_PHYSICAL_PROGRESS,93.0,98.0,REVIEW,FlashReport_May2026.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2025-08,705356,DECREASE_ORIGINAL_COST,2538.67,2539.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-08,705357,DECREASE_ORIGINAL_COST,138.48,736.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-08,705357,DECREASE_REVISED_COST,1843.9,1844.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2026-07,705357,DECREASE_REVISED_COST,1790.5,1843.9,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,705358,DECREASE_EXPENDITURE,4825.28,5789.53,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-07,705359,DECREASE_PHYSICAL_PROGRESS,56.0,57.0,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2025-08,705362,DECREASE_EXPENDITURE,580.6,588.32,REVIEW,FlashReport_August_2025.pdf,62,Source value retained unchanged; decrease is not treated as an error.
2025-09,705362,DECREASE_EXPENDITURE,580.51,580.6,REVIEW,FlashReport_September_2025.pdf,67,Source value retained unchanged; decrease is not treated as an error.
2026-07,705366,DECREASE_PHYSICAL_PROGRESS,74.0,75.6,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,705368,DECREASE_PHYSICAL_PROGRESS,40.0,46.9,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2025-08,705373,DECREASE_EXPENDITURE,2522.41,2824.8,REVIEW,FlashReport_August_2025.pdf,55,Source value retained unchanged; decrease is not treated as an error.
2026-07,705373,DECREASE_PHYSICAL_PROGRESS,95.0,98.2,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2025-08,705375,DECREASE_EXPENDITURE,2000.4,2060.97,REVIEW,FlashReport_August_2025.pdf,59,Source value retained unchanged; decrease is not treated as an error.
2025-10,705375,DECREASE_PHYSICAL_PROGRESS,93.0,95.0,REVIEW,FlashReport_October_2025.pdf,65,Source value retained unchanged; decrease is not treated as an error.
2026-07,705375,DECREASE_PHYSICAL_PROGRESS,90.0,95.6,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705375,DECREASE_REVISED_COST,2433.13,2486.62,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705385,DECREASE_PHYSICAL_PROGRESS,40.0,61.9,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-02,705391,DECREASE_PHYSICAL_PROGRESS,71.0,72.0,REVIEW,FlashReport_February_2026.pdf,95,Source value retained unchanged; decrease is not treated as an error.
2026-07,705392,DECREASE_EXPENDITURE,6719.53,6748.9,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-01,705392,DECREASE_PHYSICAL_PROGRESS,40.0,81.0,REVIEW,FlashReport_January_2026.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-07,705392,DECREASE_PHYSICAL_PROGRESS,45.0,46.5,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2025-09,705401,DECREASE_EXPENDITURE,540.27,901.0,REVIEW,FlashReport_September_2025.pdf,64,Source value retained unchanged; decrease is not treated as an error.
2026-07,705401,DECREASE_PHYSICAL_PROGRESS,67.0,72.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705410,DECREASE_PHYSICAL_PROGRESS,84.0,85.5,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2025-08,705419,DECREASE_EXPENDITURE,2097.51,2751.0,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2025-08,705419,DECREASE_PHYSICAL_PROGRESS,78.0,83.0,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2026-07,705419,DECREASE_PHYSICAL_PROGRESS,91.0,95.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-06,705429,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_June_2026.pdf,95,Missing between observed months; not interpreted as completion.
2026-06,705432,DECREASE_PHYSICAL_PROGRESS,80.0,93.1,REVIEW,FlashReport_June_2026.pdf,92,Source value retained unchanged; decrease is not treated as an error.
2025-08,705453,DECREASE_EXPENDITURE,3412.33,3412.98,REVIEW,FlashReport_August_2025.pdf,60,Source value retained unchanged; decrease is not treated as an error.
2025-08,705453,DECREASE_PHYSICAL_PROGRESS,46.0,67.0,REVIEW,FlashReport_August_2025.pdf,60,Source value retained unchanged; decrease is not treated as an error.
2025-08,705453,DECREASE_ORIGINAL_COST,456.07,1942.0,REVIEW,FlashReport_August_2025.pdf,60,Source value retained unchanged; decrease is not treated as an error.
2025-08,705453,DECREASE_REVISED_COST,1873.1,2691.0,REVIEW,FlashReport_August_2025.pdf,60,Source value retained unchanged; decrease is not treated as an error.
2026-07,705454,DECREASE_PHYSICAL_PROGRESS,58.0,80.5,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2025-08,705457,DECREASE_PHYSICAL_PROGRESS,80.0,87.0,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2026-07,705457,DECREASE_PHYSICAL_PROGRESS,75.0,83.0,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2025-08,705457,DECREASE_ORIGINAL_COST,1656.25,5678.0,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2025-08,705457,DECREASE_REVISED_COST,5735.88,6531.9,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2025-08,705458,DECREASE_EXPENDITURE,620.98,693.0,REVIEW,FlashReport_August_2025.pdf,57,Source value retained unchanged; decrease is not treated as an error.
2025-08,705458,DECREASE_PHYSICAL_PROGRESS,41.0,68.0,REVIEW,FlashReport_August_2025.pdf,57,Source value retained unchanged; decrease is not treated as an error.
2026-07,705458,DECREASE_PHYSICAL_PROGRESS,34.0,45.0,REVIEW,FlashReport_July_2026-1.pdf,82,Source value retained unchanged; decrease is not treated as an error.
2025-08,705458,DECREASE_ORIGINAL_COST,483.88,844.0,REVIEW,FlashReport_August_2025.pdf,57,Source value retained unchanged; decrease is not treated as an error.
2025-08,705458,DECREASE_REVISED_COST,844.1,1600.0,REVIEW,FlashReport_August_2025.pdf,57,Source value retained unchanged; decrease is not treated as an error.
2026-07,705458,DECREASE_REVISED_COST,1015.07,1039.13,REVIEW,FlashReport_July_2026-1.pdf,82,Source value retained unchanged; decrease is not treated as an error.
2025-09,705479,DECREASE_EXPENDITURE,727.28,925.28,REVIEW,FlashReport_September_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-07,705479,DECREASE_REVISED_COST,1880.61,1886.0,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,705480,DECREASE_EXPENDITURE,6622.82,6889.55,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-07,705480,DECREASE_PHYSICAL_PROGRESS,73.0,74.0,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-07,705480,DECREASE_REVISED_COST,8913.94,8914.0,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-07,705481,DISAPPEAR_REAPPEAR,2026-06,,REVIEW,FlashReport_July_2026-1.pdf,86,Missing between observed months; not interpreted as completion.
2025-08,705482,DECREASE_EXPENDITURE,355.13,392.0,REVIEW,FlashReport_August_2025.pdf,62,Source value retained unchanged; decrease is not treated as an error.
2026-05,705489,DECREASE_EXPENDITURE,351.21,641.26,REVIEW,FlashReport_May2026.pdf,90,Source value retained unchanged; decrease is not treated as an error.
2026-07,705489,DECREASE_REVISED_COST,2053.39,2084.48,REVIEW,FlashReport_July_2026-1.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,705489,DISAPPEAR_REAPPEAR,2026-06,,REVIEW,FlashReport_July_2026-1.pdf,88,Missing between observed months; not interpreted as completion.
2025-09,705490,DECREASE_EXPENDITURE,1383.77,1735.22,REVIEW,FlashReport_September_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-01,705490,DECREASE_EXPENDITURE,1436.64,1439.46,REVIEW,FlashReport_January_2026.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-06,705490,DECREASE_EXPENDITURE,1604.89,1613.49,REVIEW,FlashReport_June_2026.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-06,705490,DECREASE_PHYSICAL_PROGRESS,36.5,40.0,REVIEW,FlashReport_June_2026.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,705490,DECREASE_PHYSICAL_PROGRESS,35.0,36.5,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705490,DECREASE_REVISED_COST,3668.17,6700.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705491,DECREASE_EXPENDITURE,145.72,147.99,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,705491,DECREASE_PHYSICAL_PROGRESS,20.0,21.5,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2025-10,705492,DECREASE_EXPENDITURE,699.12,799.76,REVIEW,FlashReport_October_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-07,705492,DECREASE_PHYSICAL_PROGRESS,83.0,84.8,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705493,DECREASE_REVISED_COST,533.32,5174.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705494,DECREASE_EXPENDITURE,1906.63,1943.23,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,705494,DECREASE_PHYSICAL_PROGRESS,65.0,73.0,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,705495,DECREASE_EXPENDITURE,797.37,809.24,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705495,DECREASE_PHYSICAL_PROGRESS,35.0,36.5,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2025-10,705496,DECREASE_EXPENDITURE,436.37,530.62,REVIEW,FlashReport_October_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-02,705496,DECREASE_EXPENDITURE,518.36,523.94,REVIEW,FlashReport_February_2026.pdf,93,Source value retained unchanged; decrease is not treated as an error.
2026-06,705496,DECREASE_EXPENDITURE,602.36,613.6,REVIEW,FlashReport_June_2026.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,705496,DECREASE_REVISED_COST,1801.01,1876.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-03,705498,DECREASE_EXPENDITURE,1033.38,1035.45,REVIEW,FlashReport_March_2026.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2025-08,705498,DECREASE_ORIGINAL_COST,792.89,793.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-08,705498,DECREASE_REVISED_COST,1395.79,1432.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2026-07,705498,DECREASE_REVISED_COST,1395.5,1395.79,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,705500,DECREASE_EXPENDITURE,836.27,842.78,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
