target,feature_set,model,transformed_feature,importance
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__expenditure_to_revised_cost,0.08101564
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__expenditure_to_original_cost,0.06670319
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__original_cost_current,0.06483741
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__expenditure_current,0.06409348
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__revised_cost_current,0.05290908
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__project_age_months,0.05011952
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__progress_current,0.04888541
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__cost_revision_pct_current,0.04720839
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__effective_target_months_from_cutoff,0.03822038
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__expenditure_change_1m,0.02950208
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Himachal Pradesh,0.02399270
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,0.02332445
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Health & Family Welfare,0.02321242
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__progress_change_1m,0.02175287
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Central Railway [CR] - II,0.02096409
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Chhattisgarh,0.01425179
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Healthcare,0.01329383
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Indian Railway Construction International Limited [IRCON],0.01289568
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__progress_change_3m,0.01095875
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__progress_velocity_3m,0.01073288
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Electricity Generation,0.01042047
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__expenditure_change_3m,0.00925439
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__expenditure_velocity_3m,0.00915314
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Hindustan Petroleum Corporation Limited,0.00865288
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Oil & Gas,0.00836988
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__months_observed,0.00833765
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Power,0.00831290
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South Eastern Railway [SER] - I,0.00830476
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Karnataka Rail Infrastructure Development Company Limited [K-RIDE],0.00774131
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Thermal Power Corporation [NTPC],0.00728920
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Railway,0.00703481
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_months_since_material_progress_change,0.00698715
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_months_since_schedule_revision,0.00681583
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Railways,0.00656162
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__months_since_first_observation,0.00654946
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Assam,0.00654775
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Maharashtra,0.00648542
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__months_since_material_progress_change,0.00612004
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_West Bengal,0.00611696
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Haryana,0.00610075
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Railways,0.00577833
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Petroleum & Natural Gas,0.00528897
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__progress_acceleration_3m,0.00494622
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Coal,0.00462125
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Coal,0.00450369
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Ministry of Petroleum & Natural Gas,0.00415240
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Housing & Urban Affairs,0.00406873
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__schedule_revision_count_to_date,0.00395687
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__ministry_Department of Water Resources, River Development & GR",0.00377956
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_progress_acceleration_3m,0.00371190
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_effective_target_months_from_cutoff,0.00370488
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__months_since_cost_revision,0.00329830
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_progress_change_1m,0.00328414
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Andhra Pradesh,0.00320528
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Oil and Natural Gas Corporation Limited [ONGC],0.00316506
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Maharashtra Metro Rail Corporation Limited [MMRCL],0.00303101
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Gujarat,0.00294100
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Water Resources,0.00286735
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Ministry of Housing & Urban Affairs,0.00284840
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_expenditure_change_1m,0.00283638
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Madhya Pradesh,0.00273794
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Western Railway [WR] - II,0.00268488
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__cost_revision_count_to_date,0.00256982
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__months_since_schedule_revision,0.00243515
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South Central Railway [SCR] - II,0.00236748
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Waste & Water,0.00213945
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_months_since_cost_revision,0.00203316
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_progress_change_3m,0.00200159
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Urban Public Transport,0.00194448
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_progress_velocity_3m,0.00180866
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Education,0.00162879
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_MinistryofPetroleumNaturalGas,0.00155472
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Power Grid Corporation of India Limited [POWERGRID],0.00154160
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_ministry of housing and urban affairs,0.00147265
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Department of Higher Education,0.00145026
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Odisha,0.00141075
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Civil Aviation,0.00125494
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_expenditure_velocity_3m,0.00122739
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Aviation & Aviation Infrastructure,0.00121416
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_East Central Railway [ECR] - I,0.00120097
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_expenditure_change_3m,0.00118839
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Odisha, West, Bengal",0.00111340
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South Eastern Coalfields Limited [SECL],0.00101779
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Bihar,0.00090755
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Transmission & Distribution,0.00090028
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Department of Telecommunications [DoT],0.00085344
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Uttarakhand,0.00077884
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Uttar Pradesh,0.00068880
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Telecommunication,0.00067446
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Karnataka,0.00066608
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Jharkhand,0.00058760
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_East Coast Railway [ECoR] - II,0.00057011
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Department of Telecommunications,0.00044613
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_East Central Railway [ECR] - II,0.00043716
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Kerala,0.00042426
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_expenditure_to_revised_cost,0.00039103
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__missingindicator_revised_cost_current,0.00038266
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Steel,0.00036417
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Rajasthan, Uttar, Pradesh",0.00032671
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Steel,0.00032372
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Mines,0.00030273
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Rajasthan,0.00027348
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Metals & Mining,0.00024516
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Airport Authority of India [AAI],0.00023951
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__revised_cost_missing,0.00020705
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_NLC India Limited [NLCIL],0.00020456
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_RVNL - II,0.00019819
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Ministry of Coal,0.00018267
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Energy Storage,0.00015680
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Department of water resources-MH - II,0.00015572
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Hydroelectric Power Corporation Limited [NHPC],0.00013770
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Western Coalfields Limited [WCL],0.00013565
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_PCE/WR,0.00013105
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_SECR,0.00013072
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Bihar, Jharkhand",0.00012997
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_North Eastern Electric Power Corporation Limited,0.00012681
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South Western Railway [SWR] - II,0.00012102
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Mineral Development Corporation Limited [NMDC],0.00011360
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Real Estate,0.00011303
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Telangana,0.00009531
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Punjab,0.00009457
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_North Central Railway,0.00008114
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Damodar Valley Corporation,0.00008093
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Eastern Coal Fields Limited [ECL],0.00005430
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Madhya Pradesh, Uttar Pradesh",0.00004225
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_North Eastern Railway [NER],0.00004065
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Mahanadi Coalfields Limited [MCL],0.00003421
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South East Central Railway [SECR] - II,0.00003281
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_North Western Railway [NWR],0.00003034
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Mahanadi Coalfields Limited (MCL,0.00002892
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Sikkim,0.00002512
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Central Railway (CR,0.00002493
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Steel Authority of India Limited [SAIL],0.00002368
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Andhra Pradesh, Telangana",0.00002208
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__ministry_Ministry of Ports, Shipping and Waterways",0.00002027
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Tamil Nadu,0.00001978
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_MIS MoCoal Integration Logins,0.00001945
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Singareni Collieries Company Limited [SCCL],0.00001744
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],0.00001443
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Madhya Pradesh, Rajasthan",0.00001429
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Manipur,0.00001356
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_THDC India Limited,0.00001262
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Uttar Pradesh metro rail corporation [UPMRC],0.00001240
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Mission for Clean Ganga,0.00001204
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Andhra Pradesh, Odisha",0.00001070
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Irrigation and CAD-TG,0.00000965
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Indian Oil Corporation Limited [IOCL],0.00000852
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Delhi,0.00000808
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Water Resources-AP,0.00000730
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Department of Water Resources-PB,0.00000639
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Chhattisgarh, Odisha",0.00000616
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Aluminium Company Limited [NALCO],0.00000495
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_NRL,0.00000488
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Madhya Pradesh Metro Rail Co Limited [MPMRCL],0.00000478
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Bharat Petroleum Corporation Limited [BPCL],0.00000460
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Northeast Frontier Railway [NFR],0.00000444
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Eastern Railway [ER] - I,0.00000311
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__ministry_Ministry of Labour and Employment,0.00000145
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Hindustan Petroleum Corporation Limited [HPCL],0.00000020
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_MCL - CIL,0.00000017
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Northern Coalfields Limited [NCL],0.00000015
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Shipping,0.00000002
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Southern Railway [SR] - II,0.00000001
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,num__progress_missing,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Construction,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Inland Waterways,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__sector_Logistics Infrastructure,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__sector_Tourism, Hospitality & Wellness",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_& Diu,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_),0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_- I) (Kerala, Tamil, Nadu",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_- II) (Arunachal, Pradesh, Assam",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_- II) (Madhya Pradesh, Maharashtra",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Andhra Pradesh, Karnataka",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Andhra Pradesh, Tamil Nadu",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Arunachal Pradesh,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Arunachal, Pradesh, Assam",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Assam, Nagaland",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Bengal,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Bihar, Bengal",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Bihar, Odisha, West Bengal",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Bihar, Pradesh",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Bihar, Uttar, Pradesh",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Bihar, West, Bengal",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Campus on Engineering, Procurement and Construction basis Delhi,",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Central University, Himachal Pradesh",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Chhattisgarh, 09/2027, Odisha",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Chhattisgarh, Maharashtra",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Goa,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Gujarat, Haryana, Rajasthan",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Gujarat, Madhya, Pradesh",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Gujarat, Maharashtra",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Gujarat, Pradesh",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Gujarat, Rajasthan",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Haryana, Himachal Pradesh",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Haryana, Rajasthan",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Haveli and Daman,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Haveli and Daman, & Diu",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Himachal Pradesh,",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Himachal, Pradesh, Punjab",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Indian Institute of Technology, Indore",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Indian Institute of Technology, Kharagpur",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Indian intitue of Management, Amritsar",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Jammu and, Kashmir, Punjab",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Jharkhand, Bengal",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Jharkhand, Maharashtra, Odisha",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Jharkhand, Odisha",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Jharkhand, Odisha, West, Bengal",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Jharkhand, West, Bengal",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Karnataka, Maharashtra",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Karnataka, Nadu",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Karnataka, Tamil, Nadu",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Karnataka, Telangana",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Kashmir,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Kashmir, Punjab",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Kerala, Nadu",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Kerala, Tamil 12/2025, Nadu",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Kerala, Tamil, Nadu",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,cat__state_Ladakh,0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Madhya Pradesh,",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Madhya Pradesh, Maharashtra",0.00000000
future_cost_increase_5pct_6m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__state_Maharashtra,",0.00000000
