report_month,sl_no,project_code,legacy_ocms_code,identifier_status,project_name,agency,ministry,sector,state,date_of_approval,start_date,original_doc,revised_doc,original_cost,revised_cost,expenditure,physical_progress,source_file,source_page,source_section,extraction_status
2025-06,1576,,N24001735,ALTERNATE_IDENTIFIER,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL-KHYAWARI TO VILL-LATIFPUR AT SAHARANPUR BYPASS FROM KM,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2022,,08/2024,,1428.19,,544.15,89.5,QPISR_QR_1st_2025-26.pdf,237,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1577,,N24001736,ALTERNATE_IDENTIFIER,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL-KARAUNDA MAHAJAN TO VILL- KHYAWARI FROM KM. 56.500 TO K,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,08/2024,,1159.96,,515.8,98.69,QPISR_QR_1st_2025-26.pdf,237,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1578,,N24001737,ALTERNATE_IDENTIFIER,"4LPS OF MUZAFFARNAGAR TO MIRANPUR SECTION OF NH-709AD, PKG-III",NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,11/2021,,04/2024,,923.15,,455.61,100.0,QPISR_QR_1st_2025-26.pdf,237,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1579,,N24001738,ALTERNATE_IDENTIFIER,"2LPS OF BIJNOR TO KOTAWALI SECTION OF NH-709AD, PKG-IV",NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,09/2021,,10/2023,12/2024,300.79,,122.56,80.61,QPISR_QR_1st_2025-26.pdf,237,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1580,,N24001739,ALTERNATE_IDENTIFIER,REHABILITATION and UPGRADATION FROM 2 LANE TO 4 LANE OF NH STRETCH UNDER BHARATMALA PARIYOJANA FOR U,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2019,,11/2023,12/2024,1779.83,,1066.0,100.0,QPISR_QR_1st_2025-26.pdf,238,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1581,,N24001744,ALTERNATE_IDENTIFIER,"4L OF SHAMLI BYAPSS- SAHARANPUR FROM KM 92.2 TO KM 155.025 SECTION OF NH-709B, PKG-II",NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,05/2019,,11/2022,,779.17,,71.39,98.5,QPISR_QR_1st_2025-26.pdf,238,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1582,,N24001745,ALTERNATE_IDENTIFIER,KANPUR LUCKNOW EXPRESSWAY PKG-1 CONSTRUCTION OF 6-LANE TO EIGHT LANE OF KANPUR LUCKNOW EXPRESSWAY (N,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2021,,07/2025,07/2025,1972.1,,504.87,67.0,QPISR_QR_1st_2025-26.pdf,238,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1583,,N24001746,ALTERNATE_IDENTIFIER,2-LANE EXISTING RAMPUR BYPASS OF RAMPUR TO BE DEVELOPED TO 4-LANE ON EPC MODE IN THE STATE OF UTTAR,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2021,,04/2024,07/2025,364.47,,209.19,92.98,QPISR_QR_1st_2025-26.pdf,238,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1584,,N24001753,ALTERNATE_IDENTIFIER,4 LANING OF NAJIBABAD BYPASS OF NH-119 FROM KM. 105.423 TO KM. 118.373 (EXCLUDING 2.45 KM. OF NH-74,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,02/2022,,06/2024,06/2025,570.98,570.98,424.98,97.49,QPISR_QR_1st_2025-26.pdf,238,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1585,,N24001754,ALTERNATE_IDENTIFIER,SPUR OF MEERUT-GARH-MUKTESHWAR SECTION(NH-709A) CONNECTING NH-119 AND NH-58 BYPASSING MEERUT TOWN,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,10/2024,,953.79,,384.66,71.02,QPISR_QR_1st_2025-26.pdf,238,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1586,,N24001755,ALTERNATE_IDENTIFIER,4-LANING OF MEERUT NAJIBABAD SECTION FROM KM. 11.500 TO KM 39.250 AND KM 86.590 TO KM. 112.545.IN TH,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2019,,03/2023,12/2024,1936.68,,1380.9,100.0,QPISR_QR_1st_2025-26.pdf,238,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1587,,N24001772,ALTERNATE_IDENTIFIER,4 LANE CONNECTOR FROM DELHI MEERUT EXPRESSWAY KM 50.000 TO KM 8.520 OF NH 235 IN THE STATE OF UTTAR,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,08/2021,,03/2024,12/2024,1147.26,,172.34,60.0,QPISR_QR_1st_2025-26.pdf,238,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1588,,N24001815,ALTERNATE_IDENTIFIER,"4L BYPASSES FOR JAGATPUR, B4ABUGANJ, UNCHAHAR, ALAPUR BYPASS, AND SAI RIVER BRIDGE OF RAEBARELI- PRA",NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2022,,11/2024,,1699.0,1078.0,1033.72,100.0,QPISR_QR_1st_2025-26.pdf,239,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1589,,N24001826,ALTERNATE_IDENTIFIER,VARANASI RING ROAD (PKG-II) CONNECTING SANDAHA VILLAGE (KM 11.70 / NH-29) WITH REVASA VILLAGE (KM 81,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,02/2019,,02/2022,06/2025,927.77,,1202.77,91.25,QPISR_QR_1st_2025-26.pdf,239,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1590,,N24001830,ALTERNATE_IDENTIFIER,SIX LANE ACCESS CONTROLLED OF DELHI SAHARANPUR HIGHWAY FROM DELHI UP BORDER TO EPE JUNCTION CH.14.75,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,06/2020,,11/2023,12/2024,2002.79,,1989.85,99.0,QPISR_QR_1st_2025-26.pdf,239,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1591,,N24001851,ALTERNATE_IDENTIFIER,4L FROM MATHURA BYPASS (START) AT EXISTING KM. 154.20 OF NH-44 TO GAJU VILLAGE AT KM 32.982 OF NH-53,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,03/2025,,1738.2,,742.13,65.0,QPISR_QR_1st_2025-26.pdf,239,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1592,,N24001852,ALTERNATE_IDENTIFIER,6L OF AGRA BYPASS (NORTHERN) CONNECTING KM. 174.500 OF NH-2 (NEW NH- 19) TO KM. 141.000 OF YAMUNA EXP,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2021,,02/2025,,957.62,,832.8,86.0,QPISR_QR_1st_2025-26.pdf,239,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1593,,N24001853,ALTERNATE_IDENTIFIER,CONSTRUCTION OF LEFT OUT PORTION OF AGRA INNER RING ROAD CONNECTING VILLAGE DEORI TO NH-44 VILLAGE B,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2021,,09/2024,03/2025,772.05,,593.39,67.5,QPISR_QR_1st_2025-26.pdf,239,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1594,,N24001929,ALTERNATE_IDENTIFIER,CONSTRUCTION OF 4-LANE GREEN FIELD HIGHWAY FROM KM. 35.000 TO KM. 49.155 OF NH-731A WITH PAVED SHOUL,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,10/2025,,697.66,,318.82,98.0,QPISR_QR_1st_2025-26.pdf,239,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1595,,N24001992,ALTERNATE_IDENTIFIER,BALANCE WORKS OF 4-LANNING OF RAMPUR- KATHGODAM SECTION OF NH-87 (NEW NH NO. 09) FROM KM. 0.000 (KM 1,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,08/2022,,02/2024,07/2025,199.31,244.26,190.1,97.62,QPISR_QR_1st_2025-26.pdf,239,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1596,,N24001996,ALTERNATE_IDENTIFIER,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER HIGHWAY FROM DESIGN CH.0.000 TO CH.49.2OO OF NH-731B ON,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2022,,11/2025,,640.18,602.76,487.39,81.0,QPISR_QR_1st_2025-26.pdf,240,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1597,,N24001997,ALTERNATE_IDENTIFIER,CONSTRUCTION OF SHOHRATGARH BYPASS ON NH-730 UNDER EPC MODE IN THE STATE OF UTTAR PRADESH,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2022,,05/2025,,189.31,,59.91,22.0,QPISR_QR_1st_2025-26.pdf,240,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1598,,N24002015,ALTERNATE_IDENTIFIER,IMPROVEMENT AND UPGRADATION TO TWO LANE WITH PAVED SHOULDER CONFIGURATION FROM EXISTING KM 90.00 TO,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,11/2021,,06/2025,,403.36,328.49,150.57,73.0,QPISR_QR_1st_2025-26.pdf,240,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1599,,N24002016,ALTERNATE_IDENTIFIER,CONSTRUCTION OF PRATAPGARH BYPASS (EXTENSION) CONNECTING NH-31 TO NH-330,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2022,,06/2025,,225.17,,96.56,55.0,QPISR_QR_1st_2025-26.pdf,240,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1600,,N24002029,ALTERNATE_IDENTIFIER,WIDENING TO FOUR LANE WITH PAVED SHOULDER FROM DESIGN KM.49.200 TO KM.89.285 OF NH-731B ON EPC MODE,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2022,,01/2026,,917.91,956.3,615.53,47.0,QPISR_QR_1st_2025-26.pdf,240,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1601,,N24002031,ALTERNATE_IDENTIFIER,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER FROM EXISTING KM.0.000 TO KM.55.610 (DESIGN KM. 0.000 T,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2021,,02/2026,,840.93,773.58,524.04,44.0,QPISR_QR_1st_2025-26.pdf,240,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1602,,N24002032,ALTERNATE_IDENTIFIER,CONSTRUCTION OF 4-LANE HIGHWAY WITH PAVED SHOULDERS FROM KM 49.155 TO KM 74.700 OF NH-731A ON HYBRID,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,01/2026,,1156.72,,407.2,70.0,QPISR_QR_1st_2025-26.pdf,240,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1603,,N24002036,ALTERNATE_IDENTIFIER,DEVELOPMENT OF SIX-LANE ACCESS CONTROLLED HIGHWAY FROM GOGWAN JALALPUR (SHAMLI DISTRICT) TO RANIPUR,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,04/2022,,05/2025,,1843.59,,843.87,50.2,QPISR_QR_1st_2025-26.pdf,240,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1604,,N24002073,ALTERNATE_IDENTIFIER,GARHMUKTESHWAR (KM. 83.200 OF NH-24) TO MEERUT (KM. 9.860 OF NH-235) INCLUDING CONNECTOR TO NH-119,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2019,,10/2023,,2068.99,2171.0,209.6,53.08,QPISR_QR_1st_2025-26.pdf,241,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1605,,N24002085,ALTERNATE_IDENTIFIER,WIDENING OF RAEBARELI TO PRAYAGRAJ SECTION FROM KM. 82.650 TO KM. 161.450 OF NH-30 AND LINK ROAD FRO,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,11/2023,,03/2025,,1470.93,,1088.3,100.0,QPISR_QR_1st_2025-26.pdf,241,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1606,,N24002086,ALTERNATE_IDENTIFIER,CONSTRUCTION OF FOUR LANE HIGHWAY FORM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2022,,07/2025,,1706.47,,719.13,77.25,QPISR_QR_1st_2025-26.pdf,241,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1607,,N24002087,ALTERNATE_IDENTIFIER,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2022,,10/2025,,1493.14,,93.3,66.0,QPISR_QR_1st_2025-26.pdf,241,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1608,,N24002088,ALTERNATE_IDENTIFIER,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2022,,08/2025,,1493.5,,492.86,58.0,QPISR_QR_1st_2025-26.pdf,241,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1609,,N24002089,ALTERNATE_IDENTIFIER,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER GREENFIELD SECTION OF N,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2022,,06/2025,,617.87,,106.2,72.0,QPISR_QR_1st_2025-26.pdf,241,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1610,,N24002090,ALTERNATE_IDENTIFIER,CONSTRUCTION OF FOUR-LANE ?WESTERN SIDE SPUR OF RAMPUR-RUDRAPUR SECTION CONNECTING NH-24 TO NH-87 BY,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2021,,11/2024,12/2025,646.27,,110.65,52.09,QPISR_QR_1st_2025-26.pdf,241,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1611,,N24002093,ALTERNATE_IDENTIFIER,"IMPROVEMENT , UP-GRADATION OF NH-734 SECTION OF MORADABAD - THAKURDWARA - KASHIPUR: ?PACKAGE-I: MORA",NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,10/2022,,09/2025,,1841.92,,449.98,54.4,QPISR_QR_1st_2025-26.pdf,241,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1612,,N24002094,ALTERNATE_IDENTIFIER,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 4L PS FROM KM 123.650 TO 175.080, FROM START OF SHA",NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,09/2022,,11/2025,,1212.26,,361.81,34.19,QPISR_QR_1st_2025-26.pdf,242,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1613,,N24002095,ALTERNATE_IDENTIFIER,FOUR LANING OF SONAULI GORAKHPUR SECTION OF NH 29E (NEW NH 24) FROM DESIGN CH. 0.000 TO DESIGN CH. 7,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2021,,03/2025,,2555.5,,966.89,63.57,QPISR_QR_1st_2025-26.pdf,242,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1614,,N24002096,ALTERNATE_IDENTIFIER,CONSTRUCTION OF 4 LANE GREEN FIELD NORTHERN EAST SIDE GORAKHPUR BYPASS (26.616 KMS) STARTING FROM NH,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,02/2023,,01/2026,,1973.98,,736.14,48.5,QPISR_QR_1st_2025-26.pdf,242,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1615,,N24002097,ALTERNATE_IDENTIFIER,STRENGTHENING OF EXISTING 4L AYODHYA BYPASS SECTION FROM DESIGN KM.121.600 TO KM. 144.020 OF NH 28 (,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,02/2023,,09/2025,,526.45,,228.37,83.0,QPISR_QR_1st_2025-26.pdf,242,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1616,,N24002104,ALTERNATE_IDENTIFIER,CONSTRUCTION OF RING ROAD AROUND KANPUR FROM KM.000 TO KM. 23.325 (CHACHENDI SACHENDI I TO MAHARAJPU,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2023,,06/2026,,1754.0,,350.78,35.2,QPISR_QR_1st_2025-26.pdf,242,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1617,,N24002105,ALTERNATE_IDENTIFIER,CONSTRUCTION OF NEW 4 LANE PRAYAGRAJ SOUTHERN BYPASS (PHASE-I) FROM DESIGN KM 43+200 (AT MAHUWARI VI,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,08/2023,,06/2026,,1378.36,,213.86,30.89,QPISR_QR_1st_2025-26.pdf,242,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1618,,N24002106,ALTERNATE_IDENTIFIER,CONSTRUCTION OF NEW 4 LANE PRAYAGRAJ SOUTHERN BYPASS FROM DESIGN KM 50.860 (NABABA URF NIBI KALA UPA,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,08/2023,,03/2025,,993.77,,372.98,92.98,QPISR_QR_1st_2025-26.pdf,242,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1619,,N24002115,ALTERNATE_IDENTIFIER,CONSTRUCTION OF MARIAHU BYPASS WITH FOUR LANE PAVED SHOULDER CONFIGURATION (KM.53.540 TO KM.59.200),MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2023,,08/2025,,438.24,362.39,211.72,39.0,QPISR_QR_1st_2025-26.pdf,242,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1620,,N24002116,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION FROM KM 51.600 TO KM 75.700 OF NH-321G (NUHKHAS TO ETAH SECTION) TO T,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,08/2025,,343.54,,75.96,42.0,QPISR_QR_1st_2025-26.pdf,243,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1621,,N24002120,ALTERNATE_IDENTIFIER,CONSTRUCTION OF JASRA BYPASS WITH FOUR LANE PAVED SHOULDER CONFIGURATION FROM KM. 379.670 ON NH-76 (,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,02/2023,,09/2025,,274.06,,135.53,88.0,QPISR_QR_1st_2025-26.pdf,243,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1622,,N24002121,ALTERNATE_IDENTIFIER,IMPROVEMENT AND UP-GRADATION TO TWO LANE WITH PAVED SHOULDER CONFIGURATION FROM EXISTING KM. 420.00,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,09/2025,,509.65,,188.84,34.0,QPISR_QR_1st_2025-26.pdf,243,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1623,,N24002134,ALTERNATE_IDENTIFIER,REHABILITATION AND UP-GRADATION FROM KM. 0.000 TO KM. 40.390 OF NH-730S (MAHARAJGANJ ? NICHLOUL ? TH,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2023,,12/2025,,809.25,,279.77,35.0,QPISR_QR_1st_2025-26.pdf,243,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1624,,N24002138,ALTERNATE_IDENTIFIER,CONSTRUCTION OF FOUR LANE HIGHWAY WITH PAVED SHOULDER FROM KM.74.700 TO KM.112.950 OF NH-731A (I/C Y,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2022,,06/2026,,1141.67,,423.37,50.0,QPISR_QR_1st_2025-26.pdf,243,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1625,,N24002150,ALTERNATE_IDENTIFIER,CONSTRUCTION OF BALRAMPUR BYPASS WITH 2L FLEXIBLE PAVEMENT CONFIGURATION FROM KM.223.000 OF NH-330 T,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2022,,02/2026,,515.69,,187.8,37.0,QPISR_QR_1st_2025-26.pdf,243,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1626,,N24002199,ALTERNATE_IDENTIFIER,WIDENING TO 4L RIGID PAVEMENT CONFIGURATION FROM KM 90.00 TO KM 100.800 OF NH-96 (KM 42.O TO KM 53.3,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2022,,11/2026,,309.63,,13.52,15.0,QPISR_QR_1st_2025-26.pdf,243,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1627,,N24002201,ALTERNATE_IDENTIFIER,IMPROVEMENT AND UP-GRADATION TO TWO LANE WITH PAVED SHOULDER/FOUR LANE CONFIGURATION FROM EXISTING K,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,05/2027,,974.19,,616.12,14.0,QPISR_QR_1st_2025-26.pdf,243,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1628,,N24002211,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION TO FOUR LANE ROAD FROM KM 70.500 TO KM 78.600 OF NH-92 UNDER EPC MODE,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,01/2022,,01/2027,,296.02,,27.96,0.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1629,,N24002212,ALTERNATE_IDENTIFIER,WIDENING AND STRENGTHENING FROM DESIGN KM. 67.280 TO KM. 88.622 OF NH-727A (SALEMPUR-MAIRWA ROAD) TO,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2023,,07/2026,,371.89,,151.99,45.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1630,,N24002213,ALTERNATE_IDENTIFIER,REHABILITATION and UP-GRADATION TO 2L+PS FROM KM. 0.0 TO KM. 7.80 AND KM. 35.400 TO KM. 52.345 (DESI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2023,,07/2026,,701.02,,270.54,22.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1631,,N24002214,ALTERNATE_IDENTIFIER,CONSTRUCTION OF AMETHI BYPASS (PART-II) AT KM.30.050 OF NH-931 UNDER EPC MODE IN THE STATE OF UTTAR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2022,,02/2027,,283.86,,58.92,7.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1632,,N24002234,ALTERNATE_IDENTIFIER,WIDENING TO 4L FROM KM.108.50 TO 139.00 OF NH-135A PKG-II (JAUNPUR TO AKBARPUR SECTION) ON HAM IN TH,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2023,,03/2027,,1511.57,,154.69,12.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1633,,N24002235,ALTERNATE_IDENTIFIER,CONSTRUCTION OF RAEBARELI RING ROAD (PHASE-2) WITH FOUR LANE CONFIGURATION FOR RAEBARELI CITY IN THE,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2022,,05/2027,,1273.72,,330.15,0.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1634,,N24002240,ALTERNATE_IDENTIFIER,"IMPROVEMENT AND UP-GRADATION OF NH- 227B (84 KOSI PARIKRAMA MARG) PACKAGE ?I, FROM KM 228.920 (JAGARN",MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2022,,11/2026,,912.5,,388.5,1.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1635,,N24002241,ALTERNATE_IDENTIFIER,"IMPROVEMENT AND UP-GRADATION OF NH- 227B (84 KOSI PARIKRAMA MARG) PACKAGE ?III, FROM KM.47.800 (GOSAI",MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2022,,11/2026,,587.97,,107.68,3.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1636,,N24002245,ALTERNATE_IDENTIFIER,CONSTRUCTION OF BASTI RING ROAD (PHASE-I) WITH 4L CONFIGURATION FOR BASTI CITY IN THE STATE OF UTTAR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2022,,06/2027,,1138.72,,263.7,0.0,QPISR_QR_1st_2025-26.pdf,244,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1637,,N24000331,ALTERNATE_IDENTIFIER,CONSTRUCTION OF RING ROAD FOR RAEBARELI CITY (PHASE -I) ON EASTERN SIDE OF NH 24B,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,12/2019,,04/2022,,282.41,,276.35,88.0,QPISR_QR_1st_2025-26.pdf,245,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1638,,N24000564,ALTERNATE_IDENTIFIER,4-LANNING OF HARIDWAR-NAGINA SECTION OF NH 74 FROM (KM 204.300 OF NH 58) TO KM 73.00,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2016,,07/2020,07/2025,1408.0,1659.12,1336.33,91.39,QPISR_QR_1st_2025-26.pdf,245,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1639,,N24000796,ALTERNATE_IDENTIFIER,CONSTRUCTION OF NH-24 EXTENSION 4-LANE BYPASS STARTING FROM BEHTA ROAD AND TERMINATING AT SITAPUR RO,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2018,,12/2021,12/2023,1117.84,,1960.91,99.99,QPISR_QR_1st_2025-26.pdf,245,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1640,,N24000798,ALTERNATE_IDENTIFIER,SIX LANING OF HAPUR BYPASS TO MORADABAD SECTION INCLUDING HAPUR BYPASS FROM KM 50.000 (DESIGN CHAINA,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Uttar Pradesh,03/2018,,11/2021,,2140.93,,2081.52,100.0,QPISR_QR_1st_2025-26.pdf,245,Table 7: Project List: Ongoing Projects,SUCCESS
