project_code,identity_key,prediction_month,state,sector,ministry,agency,project_age_months,progress_current,expenditure_current,original_cost_current,revised_cost_current,effective_target_months_from_cutoff,progress_change_1m,progress_change_3m,progress_velocity_3m,progress_acceleration_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_revision_count_to_date,last_cost_revision_pct,months_since_cost_revision,schedule_revision_count_to_date,months_since_schedule_revision,months_since_material_progress_change,expenditure_to_original_cost,expenditure_to_revised_cost,cost_revision_pct_current,months_observed,months_since_first_observation,revised_cost_missing,progress_missing,future_cost_increase_5pct_6m
604852,P:604852,2025-07,Uttar Pradesh,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,34.000000,50.000000,236.220000,980.450000,980.450000,16.000000,,,,,,,,0,,,0,,,0.240930,0.240930,0.000000,1,0,0,0,0
604852,P:604852,2025-08,Uttar Pradesh,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,35.000000,52.000000,216.660000,980.450000,980.450000,15.000000,2.000000,,,,-19.560000,,,0,,,0,,0.000000,0.220980,0.220980,0.000000,2,1,0,0,0
604852,P:604852,2025-09,Uttar Pradesh,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,36.000000,53.000000,220.970000,980.450000,980.450000,14.000000,1.000000,,,-1.000000,4.310000,,,0,,,0,,0.000000,0.225376,0.225376,0.000000,3,2,0,0,0
604852,P:604852,2025-10,Uttar Pradesh,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,37.000000,57.000000,227.040000,980.450000,980.450000,13.000000,4.000000,7.000000,2.333333,3.000000,6.070000,-9.180000,-3.060000,0,,,0,,0.000000,0.231567,0.231567,0.000000,4,3,0,0,0
604852,P:604852,2025-11,Uttar Pradesh,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,38.000000,58.000000,234.600000,980.450000,980.450000,12.000000,1.000000,6.000000,2.000000,-3.000000,7.560000,17.940000,5.980000,0,,,0,,0.000000,0.239278,0.239278,0.000000,5,4,0,0,0
604852,P:604852,2025-12,Uttar Pradesh,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,39.000000,62.000000,250.550000,980.450000,980.450000,11.000000,4.000000,9.000000,3.000000,3.000000,15.950000,29.580000,9.860000,0,,,0,,0.000000,0.255546,0.255546,0.000000,6,5,0,0,0
604852,P:604852,2026-01,Uttar Pradesh,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,40.000000,63.000000,255.060000,980.450000,980.450000,10.000000,1.000000,6.000000,2.000000,-3.000000,4.510000,28.020000,9.340000,0,,,0,,0.000000,0.260146,0.260146,0.000000,7,6,0,0,0
604853,P:604853,2025-07,Haryana,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,73.000000,63.000000,1800.610000,2281.940000,3200.000000,8.000000,,,,,,,,0,,,0,,,0.789070,0.562691,0.402316,1,0,0,0,0
604853,P:604853,2025-08,Haryana,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,74.000000,63.000000,1800.610000,2281.940000,3200.000000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,0.789070,0.562691,0.402316,2,1,0,0,0
604853,P:604853,2025-09,Haryana,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,75.000000,64.000000,1810.800000,2281.940000,3200.000000,13.000000,1.000000,,,1.000000,10.190000,,,0,,,1,0.000000,0.000000,0.793535,0.565875,0.402316,3,2,0,0,0
604853,P:604853,2025-10,Haryana,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,76.000000,64.000000,1841.090000,2281.940000,3200.000000,12.000000,0.000000,1.000000,0.333333,-1.000000,30.290000,40.480000,13.493333,0,,,1,1.000000,1.000000,0.806809,0.575341,0.402316,4,3,0,0,0
604853,P:604853,2025-11,Haryana,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,77.000000,64.000000,1850.350000,2281.940000,3200.000000,11.000000,0.000000,1.000000,0.333333,0.000000,9.260000,49.740000,16.580000,0,,,1,2.000000,2.000000,0.810867,0.578234,0.402316,5,4,0,0,0
604853,P:604853,2025-12,Haryana,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,78.000000,64.000000,1885.390000,2281.940000,3200.000000,10.000000,0.000000,0.000000,0.000000,0.000000,35.040000,74.590000,24.863333,0,,,1,3.000000,3.000000,0.826222,0.589184,0.402316,6,5,0,0,0
604853,P:604853,2026-01,Haryana,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,79.000000,64.000000,1834.010000,2281.940000,3200.000000,9.000000,0.000000,0.000000,0.000000,0.000000,-51.380000,-7.080000,-2.360000,0,,,1,4.000000,4.000000,0.803706,0.573128,0.402316,7,6,0,0,0
604863,P:604863,2025-07,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,90.000000,94.000000,488.370000,682.900000,726.930000,5.000000,,,,,,,,0,,,0,,,0.715141,0.671825,0.064475,1,0,0,0,0
604863,P:604863,2025-08,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,91.000000,94.000000,489.300000,682.900000,726.930000,4.000000,0.000000,,,,0.930000,,,0,,,0,,,0.716503,0.673105,0.064475,2,1,0,0,0
604863,P:604863,2025-09,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,92.000000,94.000000,489.600000,682.900000,726.930000,3.000000,0.000000,,,0.000000,0.300000,,,0,,,0,,,0.716942,0.673517,0.064475,3,2,0,0,0
604863,P:604863,2025-10,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,93.000000,94.000000,491.640000,682.900000,726.930000,2.000000,0.000000,0.000000,0.000000,0.000000,2.040000,3.270000,1.090000,0,,,0,,,0.719930,0.676324,0.064475,4,3,0,0,0
604863,P:604863,2025-11,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,94.000000,94.000000,491.680000,682.900000,726.930000,1.000000,0.000000,0.000000,0.000000,0.000000,0.040000,2.380000,0.793333,0,,,0,,,0.719988,0.676379,0.064475,5,4,0,0,0
604863,P:604863,2025-12,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,95.000000,94.000000,493.530000,682.900000,726.930000,6.000000,0.000000,0.000000,0.000000,0.000000,1.850000,3.930000,1.310000,0,,,1,0.000000,,0.722697,0.678924,0.064475,6,5,0,0,0
604863,P:604863,2026-01,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,96.000000,94.000000,597.010000,682.900000,726.930000,5.000000,0.000000,0.000000,0.000000,0.000000,103.480000,105.370000,35.123333,0,,,1,1.000000,,0.874228,0.821276,0.064475,7,6,0,0,0
605155,P:605155,2025-09,,Electricity Generation,Ministry of Power,National Hydroelectric Power Corporation Limited [NHPC],34.000000,24.000000,1156.370000,4526.120000,4526.120000,30.000000,,,,,,,,0,,,0,,,0.255488,0.255488,0.000000,1,0,0,0,0
605155,P:605155,2025-10,,Electricity Generation,Ministry of Power,National Hydroelectric Power Corporation Limited [NHPC],35.000000,24.000000,1094.540000,4526.120000,4526.120000,29.000000,0.000000,,,,-61.830000,,,0,,,0,,,0.241827,0.241827,0.000000,2,1,0,0,0
605155,P:605155,2025-11,,Electricity Generation,Ministry of Power,National Hydroelectric Power Corporation Limited [NHPC],36.000000,25.000000,1140.080000,4526.120000,4526.120000,28.000000,1.000000,,,1.000000,45.540000,,,0,,,0,,0.000000,0.251889,0.251889,0.000000,3,2,0,0,0
605155,P:605155,2025-12,,Electricity Generation,Ministry of Power,National Hydroelectric Power Corporation Limited [NHPC],37.000000,26.000000,1203.550000,4526.120000,4526.120000,27.000000,1.000000,2.000000,0.666667,0.000000,63.470000,47.180000,15.726667,0,,,0,,0.000000,0.265912,0.265912,0.000000,4,3,0,0,0
605155,P:605155,2026-01,,Electricity Generation,Ministry of Power,National Hydroelectric Power Corporation Limited [NHPC],38.000000,26.000000,1203.550000,4526.120000,4526.120000,26.000000,0.000000,2.000000,0.666667,-1.000000,0.000000,109.010000,36.336667,0,,,0,,1.000000,0.265912,0.265912,0.000000,5,4,0,0,0
605156,P:605156,2025-07,Sikkim,Electricity Generation,Ministry of Power,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],52.000000,90.000000,1554.150000,938.290000,1828.110000,5.000000,,,,,,,,0,,,0,,,1.656364,0.850140,0.948342,1,0,0,0,0
605156,P:605156,2025-08,Sikkim,Electricity Generation,Ministry of Power,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],53.000000,91.000000,1584.130000,938.290000,1828.110000,4.000000,1.000000,,,,29.980000,,,0,,,0,,0.000000,1.688316,0.866540,0.948342,2,1,0,0,0
605156,P:605156,2025-09,Sikkim,Electricity Generation,Ministry of Power,National Hydroelectric Power Corporation Limited [NHPC],49.000000,93.000000,1445.500000,938.290000,1828.110000,3.000000,2.000000,,,1.000000,-138.630000,,,0,,,0,,0.000000,1.540568,0.790707,0.948342,3,2,0,0,0
605156,P:605156,2025-10,Sikkim,Electricity Generation,Ministry of Power,National Hydroelectric Power Corporation Limited [NHPC],50.000000,93.000000,1455.570000,938.290000,1828.110000,2.000000,0.000000,3.000000,1.000000,-2.000000,10.070000,-98.580000,-32.860000,0,,,0,,1.000000,1.551301,0.796216,0.948342,4,3,0,0,0
605156,P:605156,2025-11,Sikkim,Electricity Generation,Ministry of Power,National Hydroelectric Power Corporation Limited [NHPC],51.000000,93.000000,1488.780000,938.290000,1828.110000,1.000000,0.000000,2.000000,0.666667,0.000000,33.210000,-95.350000,-31.783333,0,,,0,,2.000000,1.586695,0.814382,0.948342,5,4,0,0,0
605156,P:605156,2025-12,Sikkim,Electricity Generation,Ministry of Power,,52.000000,94.000000,1531.040000,938.290000,1828.110000,0.000000,1.000000,1.000000,0.333333,1.000000,42.260000,85.540000,28.513333,0,,,0,,0.000000,1.631734,0.837499,0.948342,6,5,0,0,0
605156,P:605156,2026-01,Sikkim,Electricity Generation,Ministry of Power,,53.000000,94.000000,1557.720000,938.290000,1828.110000,-1.000000,0.000000,1.000000,0.333333,-1.000000,26.680000,102.150000,34.050000,0,,,0,,1.000000,1.660169,0.852093,0.948342,7,6,0,0,0
605292,P:605292,2025-07,Punjab,Education,Department of Higher Education,"Indian intitue of Management, Amritsar",60.000000,91.000000,290.390000,348.310000,348.310000,5.000000,,,,,,,,0,,,0,,,0.833711,0.833711,0.000000,1,0,0,0,0
605292,P:605292,2025-08,Punjab,Education,Department of Higher Education,"Indian intitue of Management, Amritsar",61.000000,91.000000,290.390000,348.310000,348.310000,4.000000,0.000000,,,,0.000000,,,0,,,0,,,0.833711,0.833711,0.000000,2,1,0,0,0
605292,P:605292,2025-09,"Indian intitue of Management, Amritsar",Education,Department of Higher Education,,62.000000,91.000000,290.390000,348.310000,348.310000,3.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,0.833711,0.833711,0.000000,3,2,0,0,0
605292,P:605292,2025-10,"Indian intitue of Management, Amritsar",Education,Department of Higher Education,,63.000000,91.000000,290.390000,348.310000,348.310000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,0.833711,0.833711,0.000000,4,3,0,0,0
605292,P:605292,2025-11,"Indian intitue of Management, Amritsar",Education,Department of Higher Education,,64.000000,91.000000,290.390000,348.310000,348.310000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,0.833711,0.833711,0.000000,5,4,0,0,0
605292,P:605292,2025-12,"Indian intitue of Management, Amritsar",Education,Department of Higher Education,,65.000000,91.000000,290.390000,348.310000,348.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,0.833711,0.833711,0.000000,6,5,0,0,0
605292,P:605292,2026-01,"Indian intitue of Management, Amritsar",Education,Department of Higher Education,,66.000000,91.000000,290.390000,348.310000,348.310000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,0.000000,,0.833711,0.833711,0.000000,7,6,0,0,1
606013,P:606013,2025-07,Bihar,Education,Department of Higher Education,NIT Patna,35.000000,91.000000,425.470000,499.210000,499.210000,6.000000,,,,,,,,0,,,0,,,0.852287,0.852287,0.000000,1,0,0,0,0
606013,P:606013,2025-08,Bihar,Education,Department of Higher Education,NIT Patna,36.000000,91.000000,425.470000,499.210000,499.210000,5.000000,0.000000,,,,0.000000,,,0,,,0,,,0.852287,0.852287,0.000000,2,1,0,0,0
606013,P:606013,2025-09,Bihar,Education,Department of Higher Education,NIT Patna,37.000000,98.000000,434.670000,499.210000,499.210000,4.000000,7.000000,,,7.000000,9.200000,,,0,,,0,,0.000000,0.870716,0.870716,0.000000,3,2,0,0,0
606013,P:606013,2025-10,Bihar,Education,Department of Higher Education,NIT Patna,38.000000,99.000000,441.470000,499.210000,499.210000,3.000000,1.000000,8.000000,2.666667,-6.000000,6.800000,16.000000,5.333333,0,,,0,,0.000000,0.884337,0.884337,0.000000,4,3,0,0,0
606013,P:606013,2025-11,Bihar,Education,Department of Higher Education,NIT Patna,39.000000,97.000000,444.870000,499.210000,499.210000,2.000000,-2.000000,6.000000,2.000000,-3.000000,3.400000,19.400000,6.466667,0,,,0,,0.000000,0.891148,0.891148,0.000000,5,4,0,0,0
606013,P:606013,2025-12,Bihar,Education,Department of Higher Education,NIT Patna,40.000000,97.000000,445.970000,499.210000,499.210000,1.000000,0.000000,-1.000000,-0.333333,2.000000,1.100000,11.300000,3.766667,0,,,0,,1.000000,0.893351,0.893351,0.000000,6,5,0,0,0
606013,P:606013,2026-01,Bihar,Education,Department of Higher Education,NIT Patna,41.000000,97.000000,446.990000,499.210000,499.210000,0.000000,0.000000,-2.000000,-0.666667,0.000000,1.020000,5.520000,1.840000,0,,,0,,2.000000,0.895395,0.895395,0.000000,7,6,0,0,0
606112,P:606112,2025-07,Assam,Education,Department of Higher Education,Tezpur University,49.000000,93.000000,288.870000,153.710000,153.710000,1.000000,,,,,,,,0,,,0,,,1.879318,1.879318,0.000000,1,0,0,0,0
606112,P:606112,2025-08,Assam,Education,Department of Higher Education,Tezpur University,50.000000,95.000000,54.050000,153.710000,153.710000,0.000000,2.000000,,,,-234.820000,,,0,,,0,,0.000000,0.351636,0.351636,0.000000,2,1,0,0,0
606112,P:606112,2025-09,Assam,Education,Department of Higher Education,Tezpur University,51.000000,97.000000,124.330000,153.710000,153.710000,1.000000,2.000000,,,0.000000,70.280000,,,0,,,1,0.000000,0.000000,0.808861,0.808861,0.000000,3,2,0,0,0
606112,P:606112,2025-10,Assam,Education,Department of Higher Education,Tezpur University,52.000000,97.000000,124.330000,153.710000,153.710000,0.000000,0.000000,4.000000,1.333333,-2.000000,0.000000,-164.540000,-54.846667,0,,,1,1.000000,1.000000,0.808861,0.808861,0.000000,4,3,0,0,0
606112,P:606112,2025-11,Assam,Education,Department of Higher Education,Tezpur University,53.000000,97.000000,125.030000,153.710000,153.710000,1.000000,0.000000,2.000000,0.666667,0.000000,0.700000,70.980000,23.660000,0,,,2,0.000000,2.000000,0.813415,0.813415,0.000000,5,4,0,0,0
606112,P:606112,2025-12,Assam,Education,Department of Higher Education,Tezpur University,54.000000,97.000000,125.030000,153.710000,153.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,0.233333,0,,,2,1.000000,3.000000,0.813415,0.813415,0.000000,6,5,0,0,0
606112,P:606112,2026-01,Assam,Education,Department of Higher Education,Tezpur University,55.000000,97.000000,125.030000,153.710000,153.710000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,0.233333,0,,,2,2.000000,4.000000,0.813415,0.813415,0.000000,7,6,0,0,0
606431,P:606431,2025-07,Kerala,Education,Department of Higher Education,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,64.000000,66.000000,615.950000,1006.450000,1217.400000,16.000000,,,,,,,,0,,,0,,,0.612003,0.505955,0.209598,1,0,0,0,0
606431,P:606431,2025-08,Kerala,Education,Department of Higher Education,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,65.000000,71.000000,623.600000,1006.450000,1217.400000,15.000000,5.000000,,,,7.650000,,,0,,,0,,0.000000,0.619604,0.512239,0.209598,2,1,0,0,0
606431,P:606431,2025-09,Kerala,Education,Department of Higher Education,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,66.000000,72.000000,632.590000,1006.450000,1217.400000,14.000000,1.000000,,,-4.000000,8.990000,,,0,,,0,,0.000000,0.628536,0.519624,0.209598,3,2,0,0,0
606431,P:606431,2025-10,Kerala,Education,Department of Higher Education,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,67.000000,74.000000,641.730000,1006.450000,1217.400000,13.000000,2.000000,8.000000,2.666667,1.000000,9.140000,25.780000,8.593333,0,,,0,,0.000000,0.637617,0.527132,0.209598,4,3,0,0,0
606431,P:606431,2025-11,Kerala,Education,Department of Higher Education,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,68.000000,76.000000,652.050000,1006.450000,1217.400000,7.000000,2.000000,5.000000,1.666667,0.000000,10.320000,28.450000,9.483333,0,,,1,0.000000,0.000000,0.647871,0.535609,0.209598,5,4,0,0,0
606431,P:606431,2025-12,Kerala,Education,Department of Higher Education,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,69.000000,79.000000,663.400000,1006.450000,1217.400000,6.000000,3.000000,7.000000,2.333333,1.000000,11.350000,30.810000,10.270000,0,,,1,1.000000,0.000000,0.659148,0.544932,0.209598,6,5,0,0,0
606431,P:606431,2026-01,Kerala,Education,Department of Higher Education,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,70.000000,82.000000,663.400000,1006.450000,1217.400000,5.000000,3.000000,8.000000,2.666667,0.000000,0.000000,21.670000,7.223333,0,,,1,2.000000,0.000000,0.659148,0.544932,0.209598,7,6,0,0,0
606479,P:606479,2025-07,Uttar Pradesh,Education,Department of Higher Education,Banaras Hindu University,61.000000,93.000000,185.830000,246.000000,246.000000,8.000000,,,,,,,,0,,,0,,,0.755407,0.755407,0.000000,1,0,0,0,0
606479,P:606479,2025-08,Uttar Pradesh,Education,Department of Higher Education,Banaras Hindu University,62.000000,95.000000,193.380000,246.000000,246.000000,7.000000,2.000000,,,,7.550000,,,0,,,0,,0.000000,0.786098,0.786098,0.000000,2,1,0,0,0
606479,P:606479,2025-09,Uttar Pradesh,Education,Department of Higher Education,Banaras Hindu University,63.000000,95.000000,194.140000,246.000000,246.000000,6.000000,0.000000,,,-2.000000,0.760000,,,0,,,0,,1.000000,0.789187,0.789187,0.000000,3,2,0,0,0
606479,P:606479,2025-10,Uttar Pradesh,Education,Department of Higher Education,Banaras Hindu University,64.000000,96.000000,198.020000,246.000000,246.000000,5.000000,1.000000,3.000000,1.000000,1.000000,3.880000,12.190000,4.063333,0,,,0,,0.000000,0.804959,0.804959,0.000000,4,3,0,0,0
606479,P:606479,2025-11,Uttar Pradesh,Education,Department of Higher Education,Banaras Hindu University,65.000000,97.000000,199.710000,246.000000,246.000000,4.000000,1.000000,2.000000,0.666667,0.000000,1.690000,6.330000,2.110000,0,,,0,,0.000000,0.811829,0.811829,0.000000,5,4,0,0,0
606479,P:606479,2025-12,Uttar Pradesh,Education,Department of Higher Education,Banaras Hindu University,66.000000,97.000000,199.710000,246.000000,246.000000,3.000000,0.000000,2.000000,0.666667,-1.000000,0.000000,5.570000,1.856667,0,,,0,,1.000000,0.811829,0.811829,0.000000,6,5,0,0,0
606479,P:606479,2026-01,Uttar Pradesh,Education,Department of Higher Education,Banaras Hindu University,67.000000,97.000000,200.110000,246.000000,246.000000,2.000000,0.000000,1.000000,0.333333,0.000000,0.400000,2.090000,0.696667,0,,,0,,2.000000,0.813455,0.813455,0.000000,7,6,0,0,0
607701,P:607701,2025-07,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,50.000000,84.000000,430.830000,412.300000,577.000000,10.000000,,,,,,,,0,,,0,,,1.044943,0.746672,0.399466,1,0,0,0,0
607701,P:607701,2025-08,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,51.000000,85.000000,430.830000,412.300000,577.000000,9.000000,1.000000,,,,0.000000,,,0,,,0,,0.000000,1.044943,0.746672,0.399466,2,1,0,0,0
607701,P:607701,2025-09,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,52.000000,86.000000,435.920000,412.300000,577.000000,8.000000,1.000000,,,0.000000,5.090000,,,0,,,0,,0.000000,1.057288,0.755494,0.399466,3,2,0,0,0
607701,P:607701,2025-10,Assam,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,53.000000,87.000000,445.730000,412.300000,577.000000,7.000000,1.000000,3.000000,1.000000,0.000000,9.810000,14.900000,4.966667,0,,,0,,0.000000,1.081082,0.772496,0.399466,4,3,0,0,0
607709,P:607709,2025-07,"Meghalaya, Mizoram,",Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],112.000000,96.000000,5253.470000,5111.330000,6700.000000,2.000000,,,,,,,,0,,,0,,,1.027809,0.784100,0.310813,1,0,0,0,0
607709,P:607709,2025-08,"Meghalaya, Mizoram,",Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],113.000000,96.000000,5277.240000,5111.330000,6700.000000,4.000000,0.000000,,,,23.770000,,,0,,,1,0.000000,,1.032459,0.787648,0.310813,2,1,0,0,0
607709,P:607709,2025-09,"Meghalaya, Mizoram,",Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],114.000000,96.000000,5295.680000,5111.330000,6700.000000,3.000000,0.000000,,,0.000000,18.440000,,,0,,,1,1.000000,,1.036067,0.790400,0.310813,3,2,0,0,0
